example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,1,:, Humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,2, The, University,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,3, language, language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,4, spoken, languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,5, in, classrooms,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,6, the, Kingdom,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,7, country, countries,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,8, where, Nigeria,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,9, the, dinosaurs,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,10, Amazon,雨林,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,11, River, River,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,12, ends, is,10
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,13, is, Languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,16,jacobian_lens,14, , languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,0,Fact, Fact,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,1,:, Humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,2, The, Pentagon,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,3, language, language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,4, spoken, languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,5, in, classrooms,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,6, the, regions,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,7, country, Country,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,8, where, humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,9, the, dinosaurs,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,10, Amazon,雨林,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,11, River, River,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,12, ends, is,1
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,13, is, Language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,17,jacobian_lens,14, , languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,0,Fact, Fact,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,1,:, Humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,2, The, Largest,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,3, language, language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,4, spoken, languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,5, in, Regions,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,6, the, region,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,7, country, Country,1
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,8, where, humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,9, the, volcano,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,10, Amazon,雨林,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,11, River, River,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,12, ends, is,1
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,13, is, Language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,18,jacobian_lens,14, ,9,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,0,Fact,oring,3
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,1,:, Humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,2, The, Pentagon,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,3, language, language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,4, spoken, languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,5, in, England,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,6, the, region,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,7, country, where,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,8, where, Elon,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,9, the, politician,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,10, Amazon, forests,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,11, River, flows,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,12, ends, is,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,13, is, language,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,19,jacobian_lens,14, ,9,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,0,Fact,oring,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,1,:, Humans,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,2, The, World,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,3, language, syntax,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,4, spoken, languages,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,5, in, England,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,6, the, Kingdom,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,7, country, where,0
example_001,amazon-language,multihop,Fact: The language spoken in the country where the Amazon River ends is ,20,jacobian_lens,8, where, Elon,0
